
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 10:27:44 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:27:46 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:27:46 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:27:46 /frames/cam_1.jpg?t=1775449665302 ........................................................ ~ 2s
  2026-04-06 10:27:49 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:27:49 /frames/cam_1.jpg?t=1775449668383 ........................................................ ~ 1s
  2026-04-06 10:27:51 /frames/cam_1.jpg?t=1775449671487 .................................................... ~ 0.77ms
  2026-04-06 10:27:51 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:27:52 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:27:56 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:27:56 /frames/cam_1.jpg?t=1775449676323 ........................................................ ~ 1s
  2026-04-06 10:27:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:27:58 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:27:58 /frames/cam_1.jpg?t=1775449678220 ........................................................ ~ 1s
  2026-04-06 10:27:59 /frames/cam_1.jpg?t=1775449679204 .................................................... ~ 1.25ms
  2026-04-06 10:28:00 /frames/cam_1.jpg?t=1775449680203 .................................................... ~ 3.42ms
  2026-04-06 10:28:00 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:28:01 /frames/cam_1.jpg?t=1775449681211 .................................................... ~ 0.57ms
  2026-04-06 10:28:01 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:28:02 /api/internal/cameras .............................................................. ~ 508.82ms
  2026-04-06 10:28:03 /frames/cam_1.jpg?t=1775449682998 .................................................... ~ 0.36ms
  2026-04-06 10:28:04 /frames/cam_1.jpg?t=1775449684206 .................................................... ~ 2.04ms
  2026-04-06 10:28:04 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:28:05 /frames/cam_1.jpg?t=1775449685197 .................................................... ~ 1.86ms
  2026-04-06 10:28:05 /api/detections/report ................................................................... ~ 1s
  2026-04-06 10:28:06 /frames/cam_1.jpg?t=1775449686203 .................................................... ~ 0.36ms
  2026-04-06 10:28:07 /frames/cam_1.jpg?t=1775449687421 .................................................... ~ 1.16ms
  2026-04-06 10:28:07 /api/detections/latest ............................................................. ~ 507.41ms
  2026-04-06 10:28:09 /frames/cam_1.jpg?t=1775449689196 .................................................... ~ 0.86ms
  2026-04-06 10:28:10 /frames/cam_1.jpg?t=1775449690196 .................................................... ~ 3.62ms
  2026-04-06 10:28:10 /api/detections/report ............................................................. ~ 510.75ms
  2026-04-06 10:28:10 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:28:11 /frames/cam_1.jpg?t=1775449691191 .................................................... ~ 0.31ms
  2026-04-06 10:28:12 /frames/cam_1.jpg?t=1775449692205 .................................................... ~ 1.25ms
  2026-04-06 10:28:13 /frames/cam_1.jpg?t=1775449693195 ................................................... ~ 37.15ms
  2026-04-06 10:28:13 /api/detections/latest ............................................................. ~ 513.52ms
  2026-04-06 10:28:14 /api/detections/report ............................................................. ~ 516.05ms
  2026-04-06 10:28:14 /frames/cam_1.jpg?t=1775449694318 .................................................. ~ 521.90ms
  2026-04-06 10:28:16 /api/detections/latest ............................................................. ~ 515.38ms
  2026-04-06 10:28:16 /frames/cam_1.jpg?t=1775449696201 .................................................. ~ 521.48ms
  2026-04-06 10:28:17 /frames/cam_1.jpg?t=1775449697204 .................................................... ~ 0.41ms
  2026-04-06 10:28:18 /api/internal/cameras .............................................................. ~ 516.72ms
  2026-04-06 10:28:18 /frames/cam_1.jpg?t=1775449698204 .................................................... ~ 0.38ms
  2026-04-06 10:28:19 /frames/cam_1.jpg?t=1775449699201 .................................................... ~ 0.81ms
  2026-04-06 10:28:19 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:28:20 /api/detections/report ............................................................. ~ 509.18ms
  2026-04-06 10:28:20 /frames/cam_1.jpg?t=1775449700201 .................................................. ~ 514.60ms
  2026-04-06 10:28:21 /frames/cam_1.jpg?t=1775449701199 ................................................... ~ 34.37ms
  2026-04-06 10:28:22 /api/detections/latest ............................................................. ~ 514.21ms
  2026-04-06 10:28:22 /frames/cam_1.jpg?t=1775449702198 .................................................. ~ 518.21ms
  2026-04-06 10:28:30 /frames/cam_1.jpg?t=1775449710192 .................................................... ~ 0.59ms
  2026-04-06 10:28:30 /api/detections/report ............................................................. ~ 509.88ms
  2026-04-06 10:28:30 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:28:33 /api/internal/cameras .............................................................. ~ 515.53ms
  2026-04-06 10:28:49 /api/internal/cameras .............................................................. ~ 514.94ms
  2026-04-06 10:29:04 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:29:21 /api/internal/cameras .............................................................. ~ 508.16ms
  2026-04-06 10:29:30 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:29:30 /api/detections/report ................................................................... ~ 1s
